country_id,ISO3,countryname,YEAR,region,regionname,incomelevel,incomelevelname,lendingtype,lendingtypename,GFD_01,GFD_02,GFD_03,GFD_04,GFD_05,GFD_06,WDI_01,WDI_02,WDI_03,WDI_04,WDI_05,WDI_06,WDI_07,time_trend,time_trend2,POP,PIP,IP,IP_1,IP_2,IP_3,IP_4,IP_5,IP_6,PEP,EP,EP_1,EP_2,EP_3,EP_4,POP_R,PARTY_CODE,PARTY_NAME,POP_z,PEP_z,PIP_z,dollarized,quadrant,quad_1,quad_2,quad_3,quad_4
SLV,SLV,El Salvador,2021,LCN,Latin America and Caribbean,LMC,Lower middle income,IBD,IBRD,,57.60323,87.274567,,20.56678,92.151657,8.900116,61.139568,18.704004,11.904761,3.4669259,81.845078,66.469055,19,361,,,,,,,,,,,,,,,,,,,,,,1,,,,,
SLV,SLV,El Salvador,2022,LCN,Latin America and Caribbean,LMC,Lower middle income,IBD,IBRD,,,,,,,8.7915306,62.613403,19.30545,2.9546151,7.198616,88.701111,74.036118,20,400,,,,,,,,,,,,,,,,,,,,,,1,,,,,
SLV,SLV,El Salvador,2023,LCN,Latin America and Caribbean,LMC,Lower middle income,IBD,IBRD,,,,,,,8.4732857,61.900719,18.785465,3.5391567,4.045547,81.714775,102.19017,21,441,,,,,,,,,,,,,,,,,,,,,,1,,,,,
SLV,SLV,El Salvador,2024,LCN,Latin America and Caribbean,LMC,Lower middle income,IBD,IBRD,,,,,,,,62.487564,19.376184,2.6020203,.8537823,84.659645,105.80473,22,484,,,,,,,,,,,,,,,,,,,,,,1,,,,,
SUR,SUR,Suriname,2002,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,37.986389,,0,,41.173611,,15.965384,,2.8000007,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SUR,SUR,Suriname,2003,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,37.590839,,0,,45.46106,,17.227182,,6.2999992,,,,1,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SUR,SUR,Suriname,2004,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,41.042351,,0,,45.36116,,18.755873,,8.5,,,,2,4,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SUR,SUR,Suriname,2005,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,37.29694,,0,,51.43185,,19.319818,,4.5,,,,3,9,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SUR,SUR,Suriname,2006,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,31.467911,,0,,52.886608,,17.488411,29.184013,5.7935438,11.281304,98.16819,,4,16,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SUR,SUR,Suriname,2007,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,36.619751,,0,,54.28286,,21.358459,34.338173,5.1114879,6.4262795,101.377,,5,25,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SUR,SUR,Suriname,2008,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,34.01239,,0,10.77302,65.68782,,23.864639,38.739948,4.1434069,14.667143,109.16684,,6,36,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SUR,SUR,Suriname,2009,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,40.025558,,0,10.09169,60.70631,,24.407698,53.966911,3.0136991,-.13363665,87.920662,,7,49,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SUR,SUR,Suriname,2010,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,38.807442,,0,10.59429,61.61591,,24.018539,29.066956,5.1688251,6.941082,90.961395,,8,64,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SUR,SUR,Suriname,2011,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,39.590961,,0,10.88271,59.526619,,23.657267,,5.8493676,17.711781,,,9,81,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SUR,SUR,Suriname,2012,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,42.11042,,0,10.7328,57.27562,,24.19479,,2.6903498,5.0068631,,,10,100,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SUR,SUR,Suriname,2013,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,47.627258,,0,10.90247,58.248878,,27.815281,,2.9334416,1.923436,,,11,121,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SUR,SUR,Suriname,2014,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,49.212849,,0,11.82271,60.268169,,29.730244,,.25550303,3.3834128,,,12,144,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SUR,SUR,Suriname,2015,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,54.432869,100,0,11.31005,61.844742,,33.733021,,-3.4130428,6.8939037,,,13,169,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SUR,SUR,Suriname,2016,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,72.172501,100,0,4.5168238,50.256229,,36.329388,,-4.9116607,55.412388,,,14,196,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SUR,SUR,Suriname,2017,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,60.117489,100,0,6.5754261,46.979141,,28.286886,,1.5660378,21.996943,,,15,225,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SUR,SUR,Suriname,2018,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,58.86087,100,,6.982873,41.15559,,24.278078,,4.9482713,,,,16,256,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SUR,SUR,Suriname,2019,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,57.618221,,,8.664505,40.288712,,23.094084,,1.1675898,,,,17,289,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SUR,SUR,Suriname,2020,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,76.299759,,,,31.97274,,24.220907,,-15.975192,34.889786,,,18,324,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SUR,SUR,Suriname,2021,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,75.837708,,,,25.862289,,18.104753,,-2.4353859,59.119663,,,19,361,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SUR,SUR,Suriname,2022,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,,,,,,,19.378477,,2.4062223,52.446026,,,20,400,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SUR,SUR,Suriname,2023,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,,,,,,,16.682703,,2.5395668,51.587315,,,21,441,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SUR,SUR,Suriname,2024,LCN,Latin America and Caribbean,UMC,Upper middle income,IBD,IBRD,,,,,,,,15.946627,,2.839586,16.229616,,,22,484,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SXM,SXM,Sint Maarten (Dutch part),2002,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SXM,SXM,Sint Maarten (Dutch part),2003,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SXM,SXM,Sint Maarten (Dutch part),2004,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SXM,SXM,Sint Maarten (Dutch part),2005,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,,,,,3,9,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SXM,SXM,Sint Maarten (Dutch part),2006,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,,,,,4,16,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SXM,SXM,Sint Maarten (Dutch part),2007,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,,,,,5,25,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SXM,SXM,Sint Maarten (Dutch part),2008,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,,,,,6,36,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SXM,SXM,Sint Maarten (Dutch part),2009,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,,,,,7,49,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SXM,SXM,Sint Maarten (Dutch part),2010,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,3.1999927,,,,8,64,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SXM,SXM,Sint Maarten (Dutch part),2011,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,4.6000032,4.5847545,,,9,81,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SXM,SXM,Sint Maarten (Dutch part),2012,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,1.3905445,4.0151844,,,10,100,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SXM,SXM,Sint Maarten (Dutch part),2013,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,1.306731,2.5286479,,,11,121,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SXM,SXM,Sint Maarten (Dutch part),2014,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,1.5803822,1.8867546,,,12,144,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SXM,SXM,Sint Maarten (Dutch part),2015,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,.10581315,.33002716,,,13,169,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SXM,SXM,Sint Maarten (Dutch part),2016,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,.96775836,.11168265,,,14,196,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SXM,SXM,Sint Maarten (Dutch part),2017,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,-7.5352139,2.1920102,,,15,225,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SXM,SXM,Sint Maarten (Dutch part),2018,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,,,,,,,-6.8569832,,,,16,256,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SXM,SXM,Sint Maarten (Dutch part),2019,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,,,,,,,10.965001,,,,17,289,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SXM,SXM,Sint Maarten (Dutch part),2020,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,,,,,,,-13.316789,,,,18,324,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SXM,SXM,Sint Maarten (Dutch part),2021,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,,,,,,,4.5775967,,,,19,361,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SXM,SXM,Sint Maarten (Dutch part),2022,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,,,,,,,9.8000011,,,,20,400,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SXM,SXM,Sint Maarten (Dutch part),2023,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,,,,,,,3.8,,,,21,441,,,,,,,,,,,,,,,,,,,,,,0,,,,,
SXM,SXM,Sint Maarten (Dutch part),2024,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,,,,,,,3.5,,,,22,484,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TCA,TCA,Turks and Caicos Islands,2002,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TCA,TCA,Turks and Caicos Islands,2003,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TCA,TCA,Turks and Caicos Islands,2004,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TCA,TCA,Turks and Caicos Islands,2005,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,,,,,3,9,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TCA,TCA,Turks and Caicos Islands,2006,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,,,,,4,16,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TCA,TCA,Turks and Caicos Islands,2007,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,,,,,5,25,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TCA,TCA,Turks and Caicos Islands,2008,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,8.2718935,,,,6,36,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TCA,TCA,Turks and Caicos Islands,2009,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,-19.550247,,,,7,49,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TCA,TCA,Turks and Caicos Islands,2010,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,.98492485,,,,8,64,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TCA,TCA,Turks and Caicos Islands,2011,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,4.6204991,,,,9,81,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TCA,TCA,Turks and Caicos Islands,2012,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,-2.6665556,,,,10,100,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TCA,TCA,Turks and Caicos Islands,2013,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,1.0708805,,,,11,121,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TCA,TCA,Turks and Caicos Islands,2014,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,8.7112961,,,,12,144,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TCA,TCA,Turks and Caicos Islands,2015,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,11.31483,,,,13,169,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TCA,TCA,Turks and Caicos Islands,2016,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,7.2511864,,,,14,196,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TCA,TCA,Turks and Caicos Islands,2017,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,0,,,,,,-2.4902227,,,,15,225,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TCA,TCA,Turks and Caicos Islands,2018,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,,,,,,,91.137039,,,,16,256,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TCA,TCA,Turks and Caicos Islands,2019,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,,,,,,,4.9817057,,,,17,289,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TCA,TCA,Turks and Caicos Islands,2020,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,3.2447059,,,,,,,,,-33.817097,,,,18,324,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TCA,TCA,Turks and Caicos Islands,2021,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,,,,,,,29.629377,,,,19,361,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TCA,TCA,Turks and Caicos Islands,2022,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,,,,,,,14.087124,,,,20,400,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TCA,TCA,Turks and Caicos Islands,2023,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,,,,,,,13.731148,,,,21,441,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TCA,TCA,Turks and Caicos Islands,2024,LCN,Latin America and Caribbean,HIC,High income,LNX,Not classified,,,,,,,,,,5.6368251,,,,22,484,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TTO,TTO,Trinidad and Tobago,2002,LCN,Latin America and Caribbean,HIC,High income,IBD,IBRD,,43.369591,97.225883,0,16.00654,72.280373,,47.150272,,7.9367099,4.1500587,,,0,0,7.931477472884097,7.352252753353119,23.04781427383423,22.39986438751221,32.68702125549316,19.5,16,17.7,30,8.510702192415074,26.67931721760211,35.04830312493856,30.00182202858591,15.73333333333333,25.93381038355064,.319,PNM,People-s National Movement,-.47894463,-.30234623,-.53634191,0,"Low PIP, Low PEP",1,0,0,0
TTO,TTO,Trinidad and Tobago,2003,LCN,Latin America and Caribbean,HIC,High income,IBD,IBRD,,33.47007,98.482849,0,16.24704,75.874252,,39.338726,,14.440989,3.8111062,,,1,1,8.138807490581955,7.181380281988781,22.51216389338176,22.67895565032959,32.39402770996094,16.60000000000001,16,17.4,30,9.096234699175131,28.51484231716342,34.992747569383,28.91258798328712,16.3,33.85403371598355,.319,PNM,People-s National Movement,-.56872433,-.35754922,-.63923448,0,"Low PIP, Low PEP",1,0,0,0
TTO,TTO,Trinidad and Tobago,2004,LCN,Latin America and Caribbean,HIC,High income,IBD,IBRD,,33.319931,98.583473,0,17.552071,78.642517,,37.961166,,7.9500513,3.7215493,,,2,4,8.01596260907338,7.276332767709097,22.80982058842977,23.66950664520264,33.18941688537598,16.60000000000001,16,17.4,30,8.755592450437662,27.44699827723405,35.18506463117087,36.35690188451565,16.1,22.14602659324971,.319,PNM,People-s National Movement,-.55139709,-.39462599,-.60446656,0,"Low PIP, Low PEP",1,0,0,0
TTO,TTO,Trinidad and Tobago,2005,LCN,Latin America and Caribbean,HIC,High income,IBD,IBRD,,35.18206,98.280731,0,16.48818,78.543083,,33.492203,,6.2089376,6.8745346,,,3,9,7.81090678528653,7.263501733875276,22.76959791183472,23.81412067413331,32.803466796875,16.60000000000001,16,17.4,30,8.358311836697784,26.20160450375481,34.49275306033721,31.40778334402427,17.56666666666667,21.33921494399109,.319,PNM,People-s National Movement,-.51120347,-.48103854,-.54191548,0,"Low PIP, Low PEP",1,0,0,0
TTO,TTO,Trinidad and Tobago,2006,LCN,Latin America and Caribbean,HIC,High income,IBD,IBRD,5.829,37.09148,100,0,12.79648,79.225357,,32.694992,,13.208058,8.3296032,,16.803207,4,16,8.159805144162075,7.398721057669322,23.19348293940226,24.90921535491944,34.25168228149414,16.60000000000001,16,17.4,30,8.920889230654826,27.96517000205274,37.69984170034999,34.53058583106267,17.43333333333333,22.19691914346499,.319,PNM,People-s National Movement,-.61929852,-.47557282,-.66522658,0,"Low PIP, Low PEP",1,0,0,0
TTO,TTO,Trinidad and Tobago,2007,LCN,Latin America and Caribbean,HIC,High income,IBD,IBRD,3.450954,34.514359,98.996399,0,12.84879,84.223106,,32.052822,,4.7542095,7.8943882,,15.928004,5,25,8.038791487357999,7.33279224319458,22.98680953979492,24.53246154785157,33.48839569091797,16.60000000000001,16,17.3,30,8.744790731521418,27.41313708940883,37.36276511323404,33.42704359673024,18.43333333333333,20.4294063143377,.319,PNM,People-s National Movement,-.68559742,-.5500347,-.71586704,0,"Low PIP, Low PEP",1,0,0,0
TTO,TTO,Trinidad and Tobago,2008,LCN,Latin America and Caribbean,HIC,High income,IBD,IBRD,,31.497379,,0,12.61009,79.719681,10.565187,26.708252,,3.391737,12.030345,,,6,36,8.19888500403186,7.658079213460288,23.9314975420634,24.90042247772217,33.7885627746582,16.60000000000001,16,17.3,35,8.739690794603433,27.31153373313573,36.36161031491935,33.50878746594005,19.12843959666667,20.24729755501684,.32,PNM,People-s National Movement,-.76419348,-.66008919,-.75695956,0,"Low PIP, Low PEP",1,0,0,0
TTO,TTO,Trinidad and Tobago,2009,LCN,Latin America and Caribbean,HIC,High income,IBD,IBRD,4.3987961,59.141529,99.600304,0,21.7171,58.700169,10.155325,35.953442,,-4.3917294,6.9780874,,,7,49,8.687544121394284,7.926231933307649,24.69231131871542,24.81324710845948,33.54062080383301,16.60000000000001,16,17.2,40,9.448856309480918,29.43568943763526,38.23159833559743,40.22540871934605,19.26666666666667,20.01908402893088,.321,PNM,People-s National Movement,-.8218683,-.68597037,-.815014,0,"Low PIP, Low PEP",1,0,0,0
TTO,TTO,Trinidad and Tobago,2010,LCN,Latin America and Caribbean,HIC,High income,IBD,IBRD,,50.321949,100,0,24.077169,60.504639,11.386748,30.845461,,3.3232248,10.5492,,,8,64,13.73416683943679,13.55084140608311,27.98315210342408,25.16789989471436,37.43101272583008,16.60000000000001,20.7,18,50,13.91749227279047,28.7403041255353,37.7114270258327,37.50061307901907,20.23333333333333,19.51584306395609,.48425,UNC,United National Congress,-.55277944,-.36111057,-.59522498,0,"Low PIP, Low PEP",1,0,0,0
TTO,TTO,Trinidad and Tobago,2011,LCN,Latin America and Caribbean,HIC,High income,IBD,IBRD,,44.37785,,0,21.000589,62.524792,11.353943,28.125639,,-.29435441,5.1071329,,,9,81,13.30099393747884,13.1151649310112,27.84536078770956,25.07165889739991,36.70050582885742,16.60000000000001,20.7,18,50,13.48682294394648,28.63444361772076,38.17796459663717,37.50061307901907,19.4,19.45919679522681,.471,UNC,United National Congress,-.53611386,-.34467763,-.57948023,0,"Low PIP, Low PEP",1,0,0,0
TTO,TTO,Trinidad and Tobago,2012,LCN,Latin America and Caribbean,HIC,High income,IBD,IBRD,,49.856609,,0,15.58006,56.941429,11.206565,26.97368,,6.7100835,9.2602816,,,10,100,13.22076901780169,12.77750926062266,27.91372858683269,25.00857620239258,37.17379531860352,16.60000000000001,20.7,18,50,13.66402877498071,29.85041785905126,37.51037324029625,36.68317438692097,19.96666666666667,25.24145714232113,.45775,UNC,United National Congress,-.52381742,-.34468943,-.57390171,0,"Low PIP, Low PEP",1,0,0,0
TTO,TTO,Trinidad and Tobago,2013,LCN,Latin America and Caribbean,HIC,High income,IBD,IBRD,,49.238369,,0,13.2947,56.57233,11.103319,26.632286,,3.3446064,5.1998172,,,11,121,12.96902852182546,12.50338336955707,28.12909644444784,25.19687633514405,37.87770233154297,16.60000000000001,20.7,18.4,50,13.43467367409385,30.22423773699404,39.34756999193045,34.46832425068119,22.1,24.98105670536451,.4445,UNC,United National Congress,-.54292351,-.35006928,-.60818398,0,"Low PIP, Low PEP",1,0,0,0
TTO,TTO,Trinidad and Tobago,2014,LCN,Latin America and Caribbean,HIC,High income,IBD,IBRD,4.4840331,53.07526,,0,,55.59111,10.759601,27.68746,,3.6953652,5.6844182,,,12,144,12.86800620982908,12.21151384651661,28.31655384699504,24.7052324295044,39.99409065246582,16.60000000000001,20.7,17.9,50,13.52449857314156,31.36115611163259,37.96509143683691,40.6808583106267,26.1,20.69867469906676,.43125,UNC,United National Congress,-.58759761,-.4019084,-.6458959,0,"Low PIP, Low PEP",1,0,0,0
TTO,TTO,Trinidad and Tobago,2015,LCN,Latin America and Caribbean,HIC,High income,IBD,IBRD,,59.401958,,0,25.533291,58.35656,11.690088,32.568829,,-.56481695,4.6612158,,,13,169,12.06161637624978,11.68778383852641,27.96120535532634,24.72270278930664,38.74452934265137,16.60000000000001,20.7,17,50,12.43544891397315,29.74987778462477,36.07073963394186,36.93426430517711,25.23333333333333,20.76117386604677,.418,UNC,United National Congress,-.57145393,-.40913245,-.6089043,0,"Low PIP, Low PEP",1,0,0,0
TTO,TTO,Trinidad and Tobago,2016,LCN,Latin America and Caribbean,HIC,High income,IBD,IBRD,2.636683,65.438843,,0,23.41025,59.03764,10.677863,36.65551,,-7.4034534,3.0706675,,,14,196,10.35877856468313,9.286579426574709,23.6902536392212,23.85756721496582,31.28395462036133,16.60000000000001,7.000000000000001,13.4,50,11.43097770279154,29.16065740508047,33.79473301675677,35.06777929155314,27.16666666666667,20.61345064534532,.392,PNM,People-s National Movement,-.51728582,-.32631844,-.58650589,0,"Low PIP, Low PEP",1,0,0,0
TTO,TTO,Trinidad and Tobago,2017,LCN,Latin America and Caribbean,HIC,High income,IBD,IBRD,3.4372139,60.616219,,0,17.37579,63.456638,11.170213,37.461735,,-4.8185887,1.8803844,,,15,225,10.09822335641563,8.75647931874593,22.33795744578043,23.13429565429688,31.59344902038574,15,5.800000000000001,13.2,45.3,11.43996739408534,29.18359029103402,34.35963629720205,36.25555177111717,24.7,21.41917309581687,.392,PNM,People-s National Movement,-.40150169,-.21946937,-.4939436,0,"Low PIP, High PEP",0,1,0,0
TTO,TTO,Trinidad and Tobago,2018,LCN,Latin America and Caribbean,HIC,High income,IBD,IBRD,2.2039609,60.97414,,,,63.830109,11.21541,38.927635,,-.98552507,1.0185694,,,16,256,9.945249926104848,8.895457589975994,22.69249385197957,23.79577236175537,31.45919075012207,16.8,5.800000000000001,13.2,45.1,10.9950422622337,28.04857719957577,34.6116285526584,29.34434604904632,24.2,24.03833419659836,.392,PNM,People-s National Movement,-.39744914,-.21957134,-.4834587,0,"Low PIP, High PEP",0,1,0,0
TTO,TTO,Trinidad and Tobago,2019,LCN,Latin America and Caribbean,HIC,High income,IBD,IBRD,1.255955,64.089493,,,23.683929,63.436119,10.546654,41.254631,,.47181338,1.0005429,,,17,289,10.04208340157246,8.729051276652019,22.2679879506429,22.97166976928711,30.23625793457031,13.5,5.800000000000001,13.4,47.7,11.35511552649289,28.96713144513492,34.96348040451025,29.34434604904632,24.96666666666667,26.59403266031644,.392,PNM,People-s National Movement,-.43970749,-.27325892,-.51873934,0,"Low PIP, Low PEP",1,0,0,0
TTO,TTO,Trinidad and Tobago,2020,LCN,Latin America and Caribbean,HIC,High income,IBD,IBRD,,75.568657,,,18.655939,59.92276,10.180953,46.22842,,-8.9027948,.59898633,,,18,324,,,21.73155005772908,23.61223278045655,29.27706756591797,15.60000000000001,5.800000000000001,12.7,43.4,,30.41825328944406,35.49681373784359,29.34434604904632,24.2,32.63185337088633,,,,,,,0,,,,,
TTO,TTO,Trinidad and Tobago,2021,LCN,Latin America and Caribbean,HIC,High income,IBD,IBRD,3.8147931,76.92672,,,21.360081,59.93314,11.193789,40.859974,,-.91199285,2.0592275,,,19,361,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TTO,TTO,Trinidad and Tobago,2022,LCN,Latin America and Caribbean,HIC,High income,IBD,IBRD,,,,,,,11.561069,36.90691,,1.0822223,5.8283863,,,20,400,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TTO,TTO,Trinidad and Tobago,2023,LCN,Latin America and Caribbean,HIC,High income,IBD,IBRD,,,,,,,11.916883,44.721149,,1.4271134,4.6293025,,,21,441,,,,,,,,,,,,,,,,,,,,,,0,,,,,
TTO,TTO,Trinidad and Tobago,2024,LCN,Latin America and Caribbean,HIC,High income,IBD,IBRD,,,,,,,,46.927776,,1.6506033,.52688462,,,22,484,,,,,,,,,,,,,,,,,,,,,,0,,,,,
